track_id,track_name,genres,artist_name,popularity,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4KliQFRlvNKnlVYzMMbSMq,a favor house atlantic,[],coheed and cambria,56,234707,0.000706,0.294,0.97,0.0,E,0.123,-4.942,Major,0.265,166.475,4,0.144
4XFERj1ZN9fknrjMTkDOU6,are we alone?,[],coin,51,203880,0.00966,0.589,0.819,0.00136,D,0.24,-6.385,Major,0.0376,125.975,4,0.403
5YTtTbqxUzJHD3CpbNHerP,brighter than the sun,[],colbie caillat,65,231213,0.00952,0.629,0.793,1.14e-06,A,0.218,-5.942,Major,0.0346,95.983,4,0.587
2rHTaoTAccp54yHzmqgOkY,suffocate,[],cold,49,219907,0.0021,0.537,0.904,0.0,G#,0.162,-4.353,Major,0.0334,99.997,4,0.647
7LiYpplDcRPlbSvkmV6Ogs,"you, me and country music",[],cold california,41,184100,0.067,0.611,0.674,0.0,G,0.0952,-6.981,Major,0.0322,125.978,4,0.467
1bbcAQuGuAxKS1HM96B8uh,all this could be yours,[],cold war kids,47,188107,0.000539,0.636,0.887,0.000218,E,0.335,-1.865,Minor,0.0367,118.061,4,0.474
6c3IzgWIRFPKPcoMj4l4bh,lovestruck,[],colde,45,219000,0.839,0.468,0.428,1.02e-05,G#,0.367,-9.625,Major,0.149,92.645,3,0.188
0FDzzruyVECATHXKHFs9eJ,a sky full of stars,[],coldplay,78,268467,0.00713,0.551,0.636,0.00203,F#,0.217,-7.125,Major,0.0281,124.996,4,0.153
3bi8yEuK44vLcbjHkPH0u1,2 heads,[],coleman hell,60,213707,0.0621,0.733,0.565,0.000324,C,0.104,-8.515,Major,0.0367,120.006,4,0.35
6vasPyu91anYlQwcYOxilV,burnt,[],colette lush,46,185885,0.794,0.572,0.295,0.000833,A#,0.111,-9.446,Major,0.048,104.924,4,0.34
5XfpnAFuqBfjmcGQCefYg3,"preludes arranged for orchestra, book ii l. 123: no. 11 les tierces alternées (arr. colin matthews)",[],colin matthews,31,198120,0.975,0.207,0.0531,0.941,F,0.293,-33.367,Major,0.04,123.653,4,0.0775
2qwaRVGyn7zdIFPbhKXmEm,captain of none,[],colleen,40,357282,0.977,0.855,0.381,0.812,C,0.0938,-12.339,Major,0.0489,104.714,4,0.348
631hvSSsxGYT3DOBVVS4qM,learning how to love,[],colony house,43,213880,0.23,0.381,0.626,0.0,G#,0.108,-6.2,Major,0.0354,165.06,4,0.391
7wKi4weWMytFCTxjkanVWi,heathen,[],colouring,45,219124,0.253,0.336,0.426,0.0345,C,0.126,-9.723,Major,0.0352,83.608,4,0.295
4BRlQ1wbTPn7so1ujJTzrD,4 pound,[],comethazine,59,93000,0.0649,0.729,0.917,0.0,C#,0.139,-3.869,Major,0.304,154.91,4,0.86
4paKgaTKw7pODd6eIk2qcz,vls,[],common souls,42,318438,0.843,0.599,0.214,0.00576,E,0.104,-12.538,Major,0.0336,139.952,4,0.0582
6QJOEIPT8g3fjdFxibpy2F,hood took me under,[],compton's most wanted,53,219267,0.00557,0.774,0.485,2.31e-06,C#,0.107,-10.955,Major,0.319,156.001,4,0.392
6vxvgReCNh8jsVkPUAX7Z6,grab and reform - mixed,[],computer says no,29,133533,0.56,0.644,0.75,0.911,B,0.11,-13.819,Major,0.0501,122.348,4,0.721
2sHwSBNDZN2yjCtgwStYt1,crush culture,[],conan gray,73,204120,0.146,0.522,0.765,0.0,C,0.0866,-5.395,Major,0.193,180.065,4,0.455
1BHDCyW8fq3NzA3JRjTKDJ,charlotte's thong,[],connan mockasin,46,536255,0.726,0.804,0.306,0.757,E,0.105,-15.974,Minor,0.0367,106.17,4,0.696
0bsMTtWnxQ4lKlfBreueZt,one dance (feat. harper),[],conor maynard,53,190822,0.2,0.394,0.443,7.14e-06,C#,0.268,-5.928,Major,0.0414,103.051,4,0.312
6bgjcVqaUmnalHy0C8txLv,barbary coast (later),[],conor oberst,47,252373,0.589,0.563,0.34,0.0,D,0.103,-8.084,Major,0.0377,80.544,4,0.185
15eWF7fVbkxLGWLsFSJoEx,vivian screens marilyn,[],conrad pope,23,98773,0.947,0.184,0.0224,0.436,E,0.0788,-31.663,Minor,0.0394,73.142,3,0.0374
2GbawzK7FvFJtDjGe7dIMK,be more mad,[],cool company,36,221946,0.32,0.557,0.353,0.0,A#,0.283,-11.349,Minor,0.309,128.107,5,0.563
1Iyoe1i5IPz4BvaZ2TnOG8,yelelle skins,[],cool out sun,27,105419,0.683,0.633,0.892,7.3e-06,D,0.292,-10.047,Major,0.321,92.882,4,0.813
7wiFqOWEOHPdYojpDcnNuA,chokehold,[],cooliecut,56,85241,0.531,0.869,0.274,0.00209,G#,0.0931,-14.464,Major,0.135,106.971,4,0.16
6VefiU9KwisxnP1OHVw4XZ,california sun,[],corey harper,40,236669,0.0263,0.508,0.767,0.0,D#,0.262,-5.762,Major,0.0329,78.001,4,0.349
6Qop6mu1D6sET7ssQfOrJR,she ain't perfect,[],corey kent white,38,193913,0.21,0.517,0.494,0.0,F#,0.123,-7.466,Major,0.0292,143.992,4,0.446
35r0YS36cubY3jq4ZHYZ77,"as above, so below - audiotree live version",[],corey kilgannon,40,235348,0.867,0.425,0.244,0.0,C,0.108,-11.667,Major,0.0302,130.793,3,0.151
0cqkujgud4p3rTT5yJ4dz3,from can to can't,[],corey taylor,54,290280,0.00173,0.292,0.628,0.000457,F#,0.107,-5.541,Minor,0.031,135.903,3,0.235
0lGQyNeR1XM7gkcwg8p4Pk,another rainy day,[],corinne bailey rae,34,193083,0.843,0.407,0.158,2.65e-05,E,0.117,-12.455,Minor,0.0399,80.555,3,0.123
17q1nFo1UQvXiQ8TD7aI8H,come along,[],cosmo sheldrake,60,219413,0.76,0.649,0.699,0.00474,C,0.208,-5.531,Minor,0.0846,97.967,4,0.309
0qx4nlKPxSfnaj3QTZhOn2,c.u.d.i - can u dig it,[],cosmo's midnight,57,223982,0.0324,0.607,0.864,0.107,F#,0.147,-7.328,Major,0.0422,113.995,4,0.683
4Rurt1GAhFXxlgN2gKqlzl,forbidden orchard,[],coss,34,475098,0.305,0.801,0.509,0.765,F#,0.117,-11.12,Minor,0.0701,88.998,4,0.404
0BqCUAEfLNi02mhxzDkqRi,phone light up,[],cotis,48,194741,0.0569,0.679,0.75,4.99e-06,F#,0.198,-6.307,Major,0.0314,130.021,4,0.499
1tjKIXd7DYNklhVSgBxREi,a long december,[],counting crows,65,295067,0.469,0.398,0.591,0.000588,F,0.337,-6.925,Major,0.0298,142.336,4,0.425
0Myvci9UgTyLcqpstXVkjO,breathe a•gain,[],couros,47,251273,0.6,0.491,0.405,7.64e-06,C#,0.342,-7.178,Minor,0.369,108.251,5,0.416
3Ocih93ezwnVZ4ylBzKUi6,an illustration of loneliness (sleepless in new york),[],courtney barnett,41,190920,0.000126,0.517,0.643,0.0201,C,0.157,-6.571,Major,0.0315,203.724,4,0.967
4k3KuaHE8dET4RPp1GIxUe,nice guy,[],courtship.,64,161600,0.000821,0.516,0.74,1.11e-06,F#,0.142,-4.879,Major,0.0418,108.986,4,0.515
2uyqb1Q8FMvFrygHt99uan,500 horses,[],cousin stizz,51,250413,0.0719,0.884,0.55,0.0,D,0.103,-7.07,Major,0.239,105.99,4,0.606
5oS2zAKGK16lzRmKKmOGqx,////,[],covey,41,161000,0.64,0.564,0.605,0.00633,B,0.196,-10.445,Major,0.0299,118.95,4,0.607
3HSBCz4Tj3l1gtjvXal9ey,jenny says,[],cowboy mouth,38,202587,0.0742,0.528,0.733,1.29e-05,F#,0.159,-4.373,Minor,0.06,78.277,4,0.728
3JPUuGO6UyaQ5XCAOLFjDG,bout it (feat. garren),[],cozz,47,222887,0.327,0.845,0.397,0.0,F,0.108,-5.68,Minor,0.334,139.976,5,0.281
6vUa6O1ixjuGEbkwnleffg,a lawyer calls,[],craig armstrong,36,69347,0.985,0.183,0.0233,0.377,C,0.107,-26.115,Minor,0.0454,116.737,4,0.0564
0gPQTLaqHDgdupKEok7J2x,7 days,[],craig david,71,235133,0.23,0.659,0.812,0.0,E,0.0951,-7.499,Minor,0.0487,83.013,4,0.888
11sDPLjknxt46rtXz8PtK2,mountain man,[],crash kings,42,197093,0.0346,0.515,0.938,7.87e-05,C,0.401,-5.126,Major,0.0795,155.092,4,0.671
76nvqWPFucUra1xCkN1tnD,mmm mmm mmm mmm,[],crash test dummies,58,235173,0.25,0.58,0.575,1.83e-05,D#,0.0813,-7.72,Major,0.0231,92.934,4,0.37
5qr9PIZMCGVAHPCepRKFJb,volga,[],cream soda,35,316108,0.137,0.694,0.825,0.00291,G,0.0987,-9.34,Major,0.106,123.085,4,0.282
0bSIvofcj79ukY6WsXiOac,boss right now,[],creek boyz,48,198545,0.0645,0.756,0.564,0.0,F#,0.274,-7.956,Minor,0.0293,110.067,4,0.464
3d0j5Tkx2Yum7FhMvJZe85,just wanna love you (feat. j. balvin),[],cris cab,65,199231,0.0557,0.687,0.766,0.00107,B,0.146,-6.08,Major,0.054,94.973,4,0.303
4HThGaX5sLxaa6RFuEsubw,all eyes,[],crooked colours,45,201905,0.0485,0.684,0.702,0.0979,F#,0.386,-7.016,Minor,0.0327,118.986,4,0.154
0bjAUua5FjGJGNLZe3R6Fu,dark & stormy,[],croosh,41,136471,0.423,0.805,0.319,2.15e-05,G,0.498,-11.876,Minor,0.289,102.048,4,0.613
7G7tgVYORlDuVprcYHuFJh,don't dream it's over,[],crowded house,73,236933,0.0148,0.439,0.422,4.84e-05,G#,0.0697,-17.227,Major,0.0409,81.833,4,0.551
0gt5VHaANRIy3V1yu3P4Mi,hatefuck,[],cruel youth,49,244413,0.598,0.422,0.536,2.36e-06,A,0.14,-6.345,Major,0.0356,118.74,4,0.0753
7IDKIfRltN07TdsdTVtRHh,all over,[],cruisr,56,182653,0.00836,0.552,0.931,0.0,D,0.0551,-5.166,Major,0.053,158.036,4,0.666
0dRyEwPjQBxIFt0hG5vYUK,bigger heart,[],crying day care choir,59,226107,0.353,0.796,0.708,5.82e-06,F,0.338,-9.07,Major,0.0405,125.927,4,0.753
3dXNrqnhNUPdrkvnj8TjvX,at home,[],crystal fighters,44,306440,0.106,0.649,0.894,0.133,B,0.123,-4.788,Major,0.0307,105.016,4,0.352
0VbP07SVugUNfN1fKaHYJ5,you can let go,[],crystal shawanda,39,214080,0.594,0.391,0.408,0.0,G,0.309,-7.0,Major,0.0317,69.399,4,0.273
0VYEz3QEWELuILpeyzOF0A,let's make love and listen to death from above,[],css,48,211187,0.0741,0.694,0.791,0.0122,A#,0.191,-5.143,Minor,0.0324,119.998,4,0.695
0XFJRjjAjG2jDJaMLaDXH4,chasin',[],cub sport,61,191160,0.201,0.471,0.667,2.26e-06,F,0.0869,-6.395,Major,0.0435,94.025,4,0.319
1nUQMNDJh2AzMvlhkwGG4T,ain't bout it,[],cuban doll,46,71497,0.0195,0.705,0.54,0.0,F#,0.403,-8.975,Major,0.41,96.04,4,0.471
4I58RPHVzDldHfK3t5HiZA,leave it all behind,[],cult to follow,62,224087,0.00528,0.643,0.954,0.0,A,0.466,-3.255,Major,0.108,114.964,4,0.54
2enPRFda84VE2wtI8c86Uf,always forever,[],cults,62,223747,0.00181,0.174,0.742,0.281,G#,0.198,-5.93,Major,0.0485,163.378,4,0.36
1I6q6nwNjNgik1Qe8Oi0Y7,do you really want to hurt me,[],culture club,63,262173,0.0815,0.744,0.376,0.0,E,0.108,-14.996,Minor,0.0366,100.78,4,0.42
5cXtT63OTadsjqfRkm5Dwd,deepthroat,[],cupcakke,62,199296,0.184,0.93,0.65,4.92e-05,C,0.198,-6.896,Major,0.259,98.023,4,0.403
07Tx168RSsUS1HqkDIOZbH,cupid shuffle,[],cupid,59,231360,0.191,0.785,0.582,0.0,F,0.2,-4.877,Minor,0.237,71.774,4,0.861
23mcnhKE4uZ9Yws655MU0M,feelins for me,[],curlybamm,40,211148,0.505,0.756,0.544,0.0,G#,0.17,-10.673,Major,0.277,92.468,4,0.823
3fQ0Y9wCdAYYrRMmfjXyhb,don't want to say good-bye,[],cut worms,45,171469,0.143,0.754,0.844,0.0,C,0.128,-3.266,Major,0.0287,119.962,4,0.786
0YPXkQthLWrhNGoKTbwCJ8,(i just) died in your arms,[],cutting crew,71,278627,0.0119,0.632,0.727,7.64e-05,B,0.0678,-11.209,Minor,0.0438,124.919,4,0.499
4Ba8FqEIKB8Cygzz1pg3D9,be somebody,[],cvbz,69,168149,0.0624,0.626,0.742,0.0,B,0.135,-6.975,Major,0.127,99.985,4,0.56
4CnBuBzStNaCMuX6UlA7LB,i can't have nice things,[],cxloe,64,179067,0.132,0.764,0.666,9.46e-06,C,0.143,-7.049,Major,0.164,97.05,4,0.549
6NvSxE4pfP7TcD1OhGgaZW,dat side,[],cyhi the prynce,50,260453,0.0123,0.87,0.578,0.0,C#,0.0529,-8.526,Major,0.125,148.007,4,0.506
2CIDqYfIYfl9vx02wIyCG9,all through the night,[],cyndi lauper,56,272840,0.201,0.573,0.65,1.58e-06,G#,0.048,-5.934,Major,0.0257,95.1,4,0.346
2gsql8cuWx9AwkGqwNVxYZ,i always liked that best,[],cyndi thomson,47,183667,0.203,0.543,0.489,0.0,F,0.0802,-6.844,Minor,0.0328,142.02,4,0.252
1i0kVWXp6XBzPfz8t2JOdj,"lullaby, op. 57 no. 2 (arr. for cello & piano)",[],cyril scott,46,139187,0.993,0.128,0.0199,0.843,D,0.0716,-27.39,Major,0.042,90.798,4,0.034
46efwIlSpvdURIubZCs3jC,bomb thrown,[],czarface,52,272245,0.0303,0.574,0.593,0.157,C,0.369,-9.942,Minor,0.375,176.243,4,0.392
0pzkNLEvxFx3BUZIUkLeLv,i don't like your new friend,[],d'african,37,211074,0.0511,0.345,0.563,0.153,F,0.094,-7.664,Minor,0.172,81.4,4,0.155
0Qr9Dl5b43RAZuXTSqzBzu,american psycho ii,[],d12,56,224240,0.353,0.65,0.834,0.0,F#,0.158,-4.353,Minor,0.316,92.979,4,0.718
2nglZZPnInoeTJIpFWXIvs,always on my mind (feat. sean paul) - remix,[],da'ville,42,228987,0.0269,0.653,0.683,0.0,F,0.0598,-6.303,Major,0.133,83.938,4,0.781
1AdXchAT6hBUm5d6y4nKjI,21,[],dababy,63,170853,0.1,0.673,0.715,0.0,D#,0.115,-5.239,Minor,0.0891,155.992,4,0.712
2xHGMQ8hEQ0jD7jUaKQGSE,woyoyoye,[],daby touré,37,154280,0.593,0.597,0.437,0.0,C,0.172,-10.386,Major,0.0309,88.918,4,0.737
73X3FOZWP0ktM0bebojQd4,build our machine,[],dagames,61,245551,0.502,0.602,0.896,0.0,D,0.203,-5.993,Minor,0.175,129.911,4,0.845
0wxXtjnEakWQt9aRbvGcJR,vessel,[],dahu,37,429941,0.203,0.769,0.551,0.882,A#,0.109,-12.52,Minor,0.0408,122.006,4,0.0618
5U6Xp1RfvSLK1Z4UT1Z0T4,dips,[],daisy the great,47,242584,0.725,0.417,0.27,0.0,C,0.114,-8.123,Major,0.0496,191.904,3,0.412
79RPh1hpp8QtEnkdrD5u88,holy shine,[],daisy×daisy,35,276880,0.0278,0.46,0.899,0.0,G#,0.267,-2.894,Minor,0.0481,158.0,4,0.65
4UZxMSuKvhtIA71oo39S9v,guitar concerto: 2nd movement,[],dale kavanagh,33,479000,0.957,0.386,0.131,0.838,E,0.104,-23.227,Minor,0.0526,110.405,4,0.146
4tnbj99HG3bbjccKigcAcx,morning after sex,[],damar jackson,57,223942,0.0365,0.696,0.659,0.0,E,0.117,-5.141,Minor,0.091,109.931,4,0.62
6LQIESw4MN0KKdypxrycAh,blinded by the lights,[],dan caplen,45,196557,0.877,0.501,0.449,0.0,F,0.0997,-6.825,Major,0.0462,65.147,4,0.294
5c9YHjSjEZxaCxsF1Gy5Jt,from nowhere,[],dan croll,56,196849,0.0245,0.633,0.881,0.000147,C#,0.0474,-5.57,Minor,0.154,87.92,4,0.622
69L4d5HlE0YOCwWFYVFGoW,when i was done dying,[],dan deacon,52,258960,0.0449,0.426,0.815,0.0307,F#,0.104,-7.566,Major,0.0666,195.123,3,0.297
6X9vWVAjTvTSECvjKX1hYY,hand that you hold,[],dan owen,64,197078,0.705,0.385,0.411,7.03e-06,G,0.0913,-6.438,Major,0.0288,128.884,4,0.2
3Yn97I3qIj7Px0Bi4rkD2q,evermore,[],dan stevens,66,194542,0.674,0.285,0.396,6.6e-05,C#,0.102,-8.741,Major,0.0318,79.442,3,0.219
4402YDOEPG1HiiFVjy07QB,the wire,[],dan talevski,60,207576,0.171,0.597,0.713,0.0,C#,0.216,-4.393,Minor,0.0288,137.959,4,0.559
7EJVVlNhU6yM7q5uzCKA4v,christmas wish,[],dana lauren,28,127809,0.0812,0.558,0.576,2.14e-06,F#,0.201,-6.879,Major,0.0378,75.468,4,0.753
6x4T3kWUcaZI3BpdOlasxH,benzi box,[],danger doom,52,180093,0.0654,0.894,0.458,0.0192,D,0.107,-8.594,Major,0.0507,97.015,4,0.679
713M9Z4Dx1kgRvLxUm3NzX,chama (feat. omar koonze),[],dani barón,30,205696,0.0759,0.75,0.862,0.0,D,0.0795,-4.858,Minor,0.176,104.974,4,0.902
1RMJOxR6GRPsBHL8qeC2ux,best part (feat. h.e.r.),[],daniel caesar,81,209831,0.808,0.524,0.364,0.0,G,0.1,-10.209,Major,0.0367,75.24,4,0.436
6oj3zefjyi0ivPliUAZ9Wa,astor's birthday party,[],daniel licht,35,122027,0.938,0.447,0.268,0.901,G,0.166,-12.259,Minor,0.0442,74.23,4,0.172
1J3zILkbOSYFKErweb3jwW,always mine,[],daniel munoz,38,180062,0.317,0.672,0.283,0.0,A#,0.11,-13.492,Major,0.465,81.928,4,0.381
0mUyMawtxj1CJ76kn9gIZK,bad day,[],daniel powter,78,233640,0.448,0.599,0.785,0.00336,D#,0.151,-4.013,Major,0.0309,140.046,4,0.52
4yHFxB8kzzeuNvoouR8N0N,damaged,[],danity kane,59,244267,0.0912,0.774,0.653,0.0,G#,0.151,-5.158,Minor,0.05,120.01,4,0.818
0Z06gAgsGv5hsLzvC06XMP,one last hope,[],danny devito,49,180733,0.643,0.651,0.442,0.0,C,0.369,-12.903,Major,0.178,99.656,4,0.658
6QN12SBeo43vcWkT724PfA,hostage (ghost remix),[],danrell x småland,44,200072,0.0331,0.744,0.397,0.122,C#,0.0741,-14.375,Major,0.0538,96.04,4,0.551
68xBP3GnZuYEDlN4usyp4G,don't you give up,[],dansu,58,188963,0.284,0.79,0.468,0.00203,F#,0.0735,-7.152,Minor,0.0534,98.014,4,0.606
614N9ahkDh6rxhapMWmImp,birth - acoustic version,[],dardust,62,260143,0.966,0.243,0.225,0.586,D,0.0958,-14.001,Minor,0.0358,86.6,5,0.0785
2WUADmkqZpKLNtpaMhOjho,my own home (the jungle book theme),[],darleen carr,29,209480,0.981,0.218,0.156,0.0147,D#,0.106,-17.518,Minor,0.0361,95.236,3,0.118
3xBGFVU2b2PV556Q3ebsQH,didn't i,[],darondo,56,209187,0.89,0.377,0.387,0.427,F,0.108,-11.688,Major,0.029,149.126,4,0.644
7cXTeKWKBt9IPEado3XGpk,radar detector,[],darwin deez,43,189827,0.102,0.749,0.714,0.00794,E,0.173,-5.055,Major,0.199,96.515,4,0.782
4YqrvahqjqvI7mn7iouTL8,solita pa mi,[],dash,36,192546,0.0643,0.787,0.783,0.0,B,0.14,-5.86,Major,0.104,97.017,4,0.77
2OodFct5iDVN5cCm1eqidr,a hole in the earth,[],daughter,38,281914,0.892,0.426,0.55,0.0416,C,0.0966,-8.417,Major,0.0319,84.964,4,0.176
1l8u27rMG73xi00ssZ9Ksv,"daughters of triton - from ""the little mermaid""/soundtrack version",[],daughters of triton,44,40427,0.911,0.769,0.466,8.75e-06,C,0.406,-15.159,Major,0.403,79.812,4,0.473
0YpzP03QziAgqcZSCtjbl2,battleships,[],daughtry,56,232133,0.0121,0.49,0.746,0.0,C#,0.0624,-4.951,Major,0.0405,81.848,4,0.331
1TBjuwSsm731S048oMDehz,double barrel,[],dave collins,46,166213,0.113,0.846,0.543,1.44e-05,A#,0.0849,-8.244,Major,0.188,80.812,4,0.771
22iu8MaMnfgws4GgHEKku5,annoying,[],dave east,52,178253,0.193,0.727,0.792,0.0,F#,0.122,-5.016,Minor,0.289,121.929,4,0.523
10QsFPJ3owUxJKe0fzA1A2,a little too not over you,[],david archuleta,54,198067,0.0131,0.531,0.694,0.0,C,0.378,-4.877,Minor,0.0321,163.978,3,0.538
1HYqopMFqfMDS7lnndgRRl,blood on the pavement,[],david arnold & michael price,20,127000,0.0122,0.122,0.33,0.734,D,0.112,-21.088,Minor,0.042,96.413,4,0.164
3ngf72nHIDWjsaagIVumuM,247,[],david correy,51,180787,0.319,0.468,0.563,0.0,C,0.292,-5.847,Major,0.301,112.094,4,0.462
2KhEVY9OrCbk1SqmYpVWhH,forsaken,[],david draiman,45,219400,0.00596,0.566,0.849,2.29e-06,D,0.115,-6.575,Minor,0.0447,98.996,4,0.402
7rf6iJ8oHRh4kzFub5fML4,ex thing,[],david fanning,53,192120,0.358,0.638,0.616,0.0,G,0.0719,-7.033,Major,0.0376,128.801,4,0.346
6H8gDJcjoP5WnHDOFgSCQu,"double concerto ""dialogue"": v. episode iv",[],david gompper,31,308853,0.947,0.33,0.24,0.799,F#,0.0915,-17.772,Minor,0.0397,77.497,4,0.102
2E3R8KH7AEotsfP4qUZkOX,a tight ship,[],david gray,33,289133,0.158,0.644,0.476,0.152,C#,0.508,-10.522,Major,0.0347,97.755,3,0.243
0gRLObqG17nOsNayG22NTY,"baby steps, james",[],david hirschfelder,34,98933,0.876,0.18,0.131,0.846,C,0.106,-20.303,Major,0.0335,63.675,4,0.0506
6tU2fPANERsaiaRHDwDBcD,give us this day: i. moderately slow,[],david maslanka,24,446213,0.93,0.152,0.0567,0.625,A#,0.0587,-22.579,Major,0.04,68.557,4,0.0372
1SMrYfZFJoVw7Jc8K9F4T7,"nordlandsbilleder (pictures from nordland) suite no. 1, op.5: iv. mot fedrenes fjell (towards the mountains of my forefathers)",[],david monrad johansen,29,112093,0.965,0.48,0.00514,0.801,G#,0.0616,-38.974,Major,0.0483,78.211,4,0.555
41uJggpcL0qwQasVkKV50y,"mine, mine, mine - from ""pocahontas""/soundtrack version",[],david ogden stiers,45,185947,0.821,0.494,0.318,0.00011,C#,0.56,-13.474,Major,0.0547,73.654,4,0.633
3QVyMZerYsqlZ4pV8nS1UA,jungle (ft patrick d),[],david starfire,25,244950,0.0235,0.664,0.932,0.033,G,0.123,-3.612,Major,0.115,99.946,4,0.292
6whgju1N8aQX1e2Il2ZRSd,a man has dreams,[],david tomlinson,21,268800,0.901,0.528,0.077,0.0,D#,0.11,-22.415,Major,0.177,84.083,4,0.303
2QJOjk8RXTF6BuSEJsShCq,apology drawn / gramercy park,[],david torn,28,192493,0.275,0.459,0.159,0.932,G,0.129,-22.342,Major,0.0307,100.199,4,0.0938
42OAJbD8fjUoQzKmIjd2Cg,tamtra tibet,[],david visan,27,314013,0.0128,0.464,0.777,0.385,A#,0.229,-7.367,Major,0.0394,160.562,4,0.395
5UDEGEbvqFwrzT2P2PcJ27,a little bit of everything,[],dawes,52,339493,0.395,0.51,0.393,0.0,F,0.138,-9.526,Major,0.0364,143.739,4,0.269
3LhV8hJF5BZQe66tCkjsmq,co star,[],day26,42,256493,0.687,0.514,0.549,0.0,F,0.0966,-5.928,Minor,0.0529,90.117,4,0.533
0uyZ5ckiIUbFZd3P6RWmrj,hide away,[],daya,67,192376,0.225,0.885,0.801,1.65e-06,B,0.0733,-4.716,Minor,0.0882,95.011,4,0.466
0npVGsE6RMRt8nBdDKaDCh,don't stop the devil,[],dead posey,56,189131,0.0022,0.509,0.825,0.000267,A,0.0961,-3.627,Major,0.0525,102.999,4,0.653
4NqiiK63rKwYTwHpPhmC61,and you? (outro),[],dean,50,133287,0.177,0.672,0.555,0.00168,A#,0.253,-7.677,Major,0.0421,94.057,4,0.458
2BkyYZmU4JuWW2sYi9EzpC,7 minutes,[],dean lewis,84,211453,0.526,0.613,0.739,0.0,A#,0.149,-6.478,Major,0.0311,104.966,4,0.712
7JSR685hpFDqvTSNHeSKjL,60 & punk,[],death cab for cutie,51,247413,0.77,0.503,0.389,0.0271,D#,0.111,-9.096,Major,0.0304,105.823,4,0.327
3OJ4A6IZnYH9yUoFjVfkhW,mr. call you back,[],deaton chris anthony,43,142375,0.4,0.743,0.616,0.001,C,0.132,-9.118,Major,0.0491,159.984,3,0.848
3YLqvI4mIynHBm5oZd3kcp,raga mishra shivaranjani,[],debashish bhattacharya,35,452441,0.563,0.484,0.381,0.571,C#,0.0701,-19.235,Minor,0.0551,123.082,4,0.546
6PMDILZiYo4YzMBbE0dGK9,lost in your eyes,[],debbie gibson,63,213000,0.46,0.482,0.613,0.000856,G,0.129,-7.462,Major,0.0295,144.46,4,0.238
5CHcwU7muMM8pQxawx6B8N,quiet room,[],debbie wiseman,35,158973,0.995,0.38,0.0719,0.939,B,0.107,-20.62,Minor,0.0501,99.727,4,0.253
51QxenFmXlJXUN9mpvxlaL,nobody's supposed to be here,[],deborah cox,58,262333,0.202,0.662,0.531,1.16e-05,G#,0.595,-5.3,Major,0.0361,119.957,4,0.399
3aCcIym3a0zmKeyIL7nmmX,airport goodbye,[],deborah lurie,29,70800,0.986,0.212,0.0213,0.986,F,0.0909,-27.384,Major,0.0364,143.911,4,0.271
3y4uSQwxHckyRcvafEilkN,fallen so young,[],declan j donovan,67,232164,0.852,0.552,0.356,0.0,A#,0.173,-7.608,Major,0.027,109.763,4,0.196
5hFSugZQs0ZbzOS4fx68wY,basic,[],declan mckenna,53,205840,0.191,0.64,0.608,0.381,D,0.382,-5.832,Major,0.0346,99.976,4,0.618
29ww1Ekl9D2WHoN0mn1QRl,i want you too,[],dee brown,32,220558,0.229,0.605,0.786,0.404,F,0.506,-5.658,Minor,0.0331,105.018,4,0.718
1OTPkwgDZOJ9H75BXefLpf,i know god,[],dee-1,37,219355,0.0631,0.47,0.581,0.0,C,0.124,-8.753,Major,0.288,88.595,4,0.289
3a6fMhT5vncTLVsmXsJnCm,is,[],deem spencer,39,169992,0.872,0.585,0.383,0.0138,A,0.148,-14.528,Minor,0.362,135.305,4,0.146
1uzWOoJdADfstQuFtQFTUn,breakfast at tiffany's,[],deep blue something,67,257373,0.12,0.628,0.829,0.0,D,0.097,-5.484,Major,0.0293,110.377,4,0.503
3GldhZcVDjWbyHg5ffADBr,sister - original mix,[],deep dive corp.,47,456987,0.025,0.834,0.557,0.0986,G,0.0903,-10.732,Major,0.0384,110.012,4,0.82
18qaodqsGQ6Bmst9EiOfqr,a night in lenasia,[],deepak ram,24,247707,0.793,0.634,0.839,0.933,E,0.19,-8.523,Major,0.0402,170.699,4,0.96
0sr5LOMv4x0jmTYfe6oOvP,back up,[],dej loaf,61,241267,0.147,0.816,0.535,4.53e-06,A,0.176,-8.302,Major,0.338,80.012,4,0.435
7LF0YY1gON8rBECsyEs0Wb,roll to me,[],del amitri,58,132307,0.417,0.566,0.804,0.0,F#,0.112,-5.783,Major,0.0364,149.989,4,0.858
6O4zEx1kzm32mXlUIOthSw,corner story,[],del the funky homosapien,53,242867,0.152,0.864,0.788,0.000128,B,0.0799,-6.566,Minor,0.299,87.941,4,0.896
0xV0YnO4o2D6vsj4OrFuxY,bushwick blues,[],delta spirit,42,220267,0.0351,0.476,0.802,0.371,C#,0.183,-6.569,Major,0.0429,148.99,4,0.71
7xrA11O07xo57Bbg6p4hck,body say,[],demi lovato,65,193893,0.00589,0.63,0.74,1.53e-06,F,0.248,-4.786,Minor,0.0381,87.01,4,0.3
32rG7MMvXotrLIVSGHAN5W,less is more,[],demob happy,54,180000,0.00378,0.529,0.743,5.46e-06,C#,0.0432,-6.865,Major,0.091,112.985,4,0.616
