artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
snarky puppy,gretel - live,643HteZrS2BZW5ILbOeVkk,31,0.07,0.245,260813,0.454,0.929,A,0.0846,-8.098,Major,0.0452,120.164,5,0.0834
gary clark jr.,grinder - live,3ru6bcMrYIXixsRED4n4kc,31,0.0206,0.214,302307,0.565,0.00671,D,0.702,-10.246,Minor,0.0493,175.72,4,0.297
the blues brothers,groove me - live version,4B5n3a6Ln5USgx2u3RM57r,27,0.395,0.809,222373,0.72,1.55e-05,A,0.69,-7.276,Major,0.0766,105.15,4,0.785
carlos guastavino,guastavino: 3 romances argentinos: i. las niñas de santa fe (live),6YNE1CO3l2jGkPPm21vTF4,39,0.992,0.333,316480,0.067,0.857,D#,0.0868,-20.798,Minor,0.038,61.396,4,0.0997
black uhuru,guess who is coming to dinner - live,14tXZzUYMq2tRYof2ZBQWU,28,0.000332,0.752,418733,0.614,2.77e-05,D,0.64,-10.752,Minor,0.0637,136.915,4,0.67
bob marley & the wailers,"guiltiness - live at rainbow theatre, london / 1977",32P3GdrfVsmgptr5qkhBnZ,39,0.605,0.81,443520,0.603,0.00202,A,0.699,-7.184,Minor,0.0361,123.133,4,0.882
phish,gumbo - live,0B80vCa2qT7AYyi2WRLeNS,32,0.654,0.38,314933,0.765,0.00286,C#,0.705,-9.498,Major,0.0499,91.254,4,0.673
jimmy cliff,guns of brixton - live at kcrw / 2012,68Q4K3h06FMBQGK31bY0M1,34,0.774,0.736,174147,0.255,0.0,G,0.188,-10.888,Minor,0.0817,177.537,4,0.726
state radio,gunship politico/zombie - live acoustic 12/6/08,7u5vHN6XwZyzasUNAJfqN7,22,0.806,0.533,482627,0.518,0.0,C,0.696,-9.493,Major,0.0961,95.943,4,0.531
richard wagner,"götterdämmerung, wwv 86d / act 3: siegfried's funeral march - live",7nPd9spk4QL5bNwADUWIwF,30,0.91,0.169,552493,0.00742,0.945,F,0.0927,-24.078,Minor,0.0369,65.875,3,0.0379
portishead,half day closing - live,1tEISFd1wvxmGrsLzRSURp,35,0.0288,0.285,252400,0.665,0.0128,G#,0.42,-7.51,Major,0.0469,132.443,4,0.0981
upperroom,hallelujah (i will run) [live] (feat. bob randall),2ndr5INFU99IU8DjosaPx4,31,0.0268,0.274,614634,0.451,3.51e-06,C,0.108,-8.742,Major,0.0307,143.977,4,0.106
jeff buckley,"hallelujah - live at sin-é, new york, ny - july/august 1993",6BZFeMHjTzzNLwJGirNDzJ,49,0.883,0.361,555133,0.277,6.19e-06,A#,0.628,-17.33,Minor,0.0536,103.923,3,0.161
chris mcclarney,hallelujah for the cross - live,5F8BAvMlGfsmSEIHEJb5BT,55,0.229,0.406,331998,0.746,0.0,D,0.698,-6.595,Major,0.0451,75.027,4,0.196
passion,"hallelujah, our god reigns - live",3zUfY4U1LricDyETxHx84n,40,0.169,0.354,451840,0.48,2.74e-06,E,0.0806,-6.511,Major,0.0282,78.798,4,0.0662
ron kenoly,hallowed be your name - live,4vEty562oOL06MMEXpstTY,26,0.0531,0.336,295267,0.141,0.0,E,0.183,-19.746,Minor,0.0398,135.466,4,0.0659
jesus culture,halls of heaven - live,70TzqOqUzJsZTLilqh9LzX,47,0.0336,0.449,306403,0.915,0.0,C,0.77,-4.364,Major,0.04,101.937,4,0.356
kip moore,hang a while - live from soundcheck,5rbn0g7lYe4FGytclxxjUE,37,0.113,0.572,249867,0.665,6.56e-06,C#,0.0764,-6.171,Major,0.0249,139.956,4,0.64
jesus culture,happy day - live,15CTEO3L1CyZ0IVvsuodKC,39,0.000607,0.43,401960,0.955,0.0,F,0.603,-3.917,Major,0.057,131.921,4,0.327
amy schumer,happy ending (live),2kJaHWvGbAdOrslU9EBVxZ,26,0.86,0.548,205269,0.358,0.0,F,0.693,-24.3,Major,0.944,140.112,4,0.182
for king & country,hark the herald angels sing - live,5YxkTyEvdc0hDp2CxOQ7Nt,34,0.607,0.601,214133,0.152,0.0,C,0.129,-12.09,Major,0.0276,80.966,4,0.12
jacques offenbach,"harmonies des bois, op. 76: 2. jacqueline's tears (arr. cello & orchestra) - live",6OKTXmnOPuFJzPuiJxePc5,37,0.956,0.118,429314,0.104,0.91,C,0.106,-23.162,Major,0.051,84.731,4,0.0401
phish,harry hood - live,6pOQII30iYKvqSCGX28hnh,25,0.107,0.366,708480,0.696,0.797,G,0.217,-9.859,Major,0.0313,98.773,4,0.48
the mavericks,harvest moon - live,0u1yZJ1LMPFiA44H0moThg,39,0.645,0.392,378696,0.246,7.4e-05,D,0.465,-11.793,Major,0.0306,91.814,4,0.286
camila cabello,havana - live,6JPUEloc0qDkustwyWHEpN,52,0.114,0.641,248572,0.776,0.000134,C,0.362,-5.176,Minor,0.0359,104.956,4,0.419
brian johnson,have it all (live),6Y0VMYZ0UioJ8QRvYLz7XY,57,0.0326,0.365,390148,0.514,5.59e-05,G,0.11,-7.766,Major,0.0285,145.72,4,0.105
the chi-lites,have you seen her - live,6fo29EBxWGZvdDGirB7SvK,35,0.722,0.623,284853,0.585,1e-05,E,0.148,-9.378,Major,0.0386,141.035,4,0.589
first aid kit,have yourself a merry little christmas - live from bbc radio 2,1upIC70GIjvJJ4iJ5i85Ny,46,0.744,0.38,131747,0.158,0.0,G,0.104,-8.088,Major,0.0377,39.483,4,0.24
north point insideout,he is jesus - live,6Fk0yTXnUDxHfTax45N2nD,32,0.109,0.312,352559,0.403,0.000101,B,0.122,-7.915,Major,0.0362,135.438,4,0.119
hillsong worship,he is lord - live,2CbmfD07ThjD2DnrlYuB8i,24,0.0702,0.341,294040,0.659,0.000985,C,0.498,-7.018,Major,0.0327,144.938,4,0.242
chris tomlin,he shall reign forevermore - live,1EwF6k8xZeQuS8WFLgBg2Z,39,0.0238,0.488,249853,0.771,0.0,A#,0.342,-6.859,Major,0.0522,122.078,4,0.316
shane & shane,he will hold me fast (live),0I4JJx7tSGwTqdkl1ufKLR,40,0.604,0.448,285262,0.627,0.0,C,0.412,-7.836,Major,0.0431,116.069,4,0.248
grateful dead,"he's gone - live in veneta, or, 8/27/72; 2017 remaster",5wpMrurSuNas33u2a5wz9Z,45,0.808,0.765,532600,0.405,0.0983,E,0.433,-10.688,Major,0.0311,119.984,4,0.539
united pursuit,head to the heart (live),53LcankShhZrR40AedT26x,53,0.14,0.517,320400,0.495,0.0,D,0.111,-9.839,Major,0.0293,137.913,4,0.339
upperroom,healer (live),3f8s3VOf3rs8CIXOf2CMur,45,0.136,0.338,353587,0.584,1.53e-06,F#,0.122,-7.185,Major,0.0365,146.614,4,0.0924
hillsong worship,healer - live,6R6y4EqvzjVttPWzRUqxlc,35,0.0177,0.325,424907,0.675,0.000108,B,0.148,-6.671,Major,0.0336,153.876,4,0.0533
passion,healing is in your hands - live,64j49w7gDwzlyekesr57uA,33,0.187,0.399,263027,0.326,0.0,D,0.107,-9.739,Major,0.0293,85.864,4,0.207
kim walker-smith,healing oil - live,1PT9jMXeszjWHVIr7UVIaO,37,0.000641,0.262,509773,0.661,0.0,C,0.404,-6.212,Major,0.0372,143.835,4,0.119
michael w. smith,healing rain / let it rain - live,3Cyhqa3DjleUiRn20js8u7,30,0.114,0.253,200427,0.445,0.0,A#,0.162,-8.088,Major,0.0357,140.153,4,0.0645
jimi hendrix,hear my train a comin' - live at the fillmore east,6atHhM0m120mmhi880hHIj,33,0.279,0.4,546400,0.661,0.259,C#,0.256,-7.866,Major,0.0484,80.654,4,0.746
all sons & daughters,hear the sound - live,0FYpjZyOhuFK8KAESNFfux,32,0.0577,0.528,254160,0.673,0.0,C,0.134,-5.098,Major,0.0271,103.053,4,0.32
mxpx,heard that sound - live,3tphqXlrpX442EmEuohBwY,21,0.000745,0.341,252080,0.93,0.011,F,0.39,-6.987,Major,0.0431,97.034,4,0.264
passion,heart abandoned - live,1WktjCdKvumcuyilDG2WlN,48,0.304,0.211,455627,0.455,0.0,B,0.0667,-7.771,Major,0.0343,139.305,4,0.121
sean feucht,heart and hands (live),43oMWIcputuTWynu9cJGdS,38,0.369,0.529,299856,0.385,0.0,B,0.13,-9.724,Major,0.0281,131.978,4,0.105
kenny g,heart and soul - live,5W41nRwHlIvLwRnYiHMGDp,45,0.00199,0.515,281907,0.618,0.76,A#,0.69,-8.39,Major,0.0282,92.982,4,0.432
united pursuit,heart is my home (live),3VJ4Kv7dY5nk8E97XLr5t0,39,0.742,0.265,462186,0.266,0.0651,A#,0.0642,-13.643,Major,0.0344,134.9,4,0.165
hillsong united,heart like heaven (falling) - live,25omMbqaCI09K9HJ3IR6eq,49,0.645,0.494,494347,0.327,7.99e-05,A,0.146,-11.998,Major,0.0289,134.899,4,0.0858
hillsong worship,heart like heaven - live,6Se6xceS7awIccv06TMvAT,38,0.00898,0.369,448693,0.693,0.0,C#,0.619,-6.106,Major,0.0313,138.742,4,0.172
hillsong young & free,heart of god - live,4m0nsV82qjulqXZMky1rjG,43,0.0288,0.447,436973,0.58,0.0,C,0.265,-7.371,Major,0.0307,141.933,4,0.131
citipointe live,heart on fire (live),5yYA6z10aM3HlQZ3RRSLT3,54,0.00451,0.35,598067,0.524,0.0,B,0.144,-8.17,Major,0.0361,143.947,4,0.166
citipointe live,heart open wide (live),14mqbFnH4NAAm1G2kPtdix,44,0.00244,0.452,397627,0.734,1.87e-06,C,0.529,-6.617,Major,0.0343,146.018,4,0.078
john mark mcmillan,heart runs - live,6PEsnnsop8nZKBryWbSMHd,25,0.0045,0.411,446827,0.597,0.0197,A,0.242,-6.614,Major,0.0304,150.02,4,0.16
the knife,heartbeats - live,1AH74ooBLeL0Zug6p4PBig,37,0.0124,0.517,261947,0.576,0.692,G#,0.787,-14.341,Major,0.04,88.034,4,0.431
hillsong united,heartbeats - live/acoustic version,0gevDMDh2x3r27pfp7Br4F,34,0.0279,0.637,270307,0.697,0.0,C,0.332,-9.671,Major,0.0314,112.904,4,0.599
talking heads,heaven - live,0Q2b6AxWV5tD117XktdQxl,47,0.849,0.612,221000,0.357,3.23e-06,G,0.516,-10.4,Major,0.0303,107.129,4,0.148
hillsong worship,heaven and earth - live,1ZsKNcPwMXfD8qHwBkRLP4,36,2.56e-05,0.355,302120,0.786,0.0,C#,0.742,-5.166,Minor,0.0374,151.909,4,0.228
moshe kasher,heaven and hell (the update) - live,08s0vZHR7gYJCT3zo4rmq4,21,0.803,0.545,285747,0.946,0.0,F,0.767,-2.369,Major,0.862,64.794,4,0.655
alice in chains,"heaven beside you - live at the majestic theatre, brooklyn, ny - april 1996",6t6L6kLosuIY7Wl9cHnYpS,48,0.259,0.651,337867,0.701,2.28e-05,C#,0.72,-8.198,Major,0.0389,112.537,4,0.426
jenn johnson,heaven come (live),3gDwIufPob27CwKL7r6zNC,45,0.068,0.369,503609,0.42,1.17e-05,E,0.104,-9.215,Major,0.0285,141.897,4,0.0438
bonobo,heaven for the sinner - live,1HvIpJOJU4g0GSfnuTTCHT,35,0.81,0.333,265607,0.594,0.000109,D,0.109,-7.82,Minor,0.0472,99.035,3,0.28
red rocks worship,heaven is here (live),3Pnchi6uqlA8iHwJhunayk,30,0.0117,0.426,256533,0.774,0.0,A,0.785,-5.602,Minor,0.0397,145.937,4,0.26
north point insideout,heaven is here - live,4ritECufYd1eiWMqscl4jF,30,0.377,0.482,258627,0.446,0.0,C#,0.0928,-6.555,Minor,0.0334,135.97,4,0.178
citipointe live,heaven roars (live),1N8qYEJVv5P2XIxh83YCby,35,0.0146,0.423,399387,0.628,1.19e-06,A,0.127,-7.346,Major,0.0321,149.996,4,0.0966
eric church,"heaven was a drink of wine - live at mohegan sun arena, uncasville, ct / april 28, 2017",46MiO50rdXEJuYRpIoDJkY,35,0.136,0.576,175802,0.509,0.000193,C,0.643,-10.688,Major,0.0331,81.613,4,0.338
citipointe live,heaven's alive (live),1UVd94U8xBiXtM6EHgxecE,32,0.000367,0.594,217360,0.815,0.0,G,0.467,-6.512,Major,0.0345,125.955,4,0.251
the glorious sons,heavy - live at longboat hall,22dHbNR3omVGj7yHGMbc4L,33,0.205,0.447,241929,0.739,0.0,A,0.163,-5.313,Major,0.0642,113.911,4,0.44
city and colour,"hello, i'm in delaware - live in saint john, nb may 2nd, 2017",1M96z4lITTZ7YD6S8K2l3k,35,0.933,0.442,320226,0.0921,0.00569,E,0.71,-15.611,Major,0.0316,114.344,3,0.207
will reagan,help me find my own flame (live),02XMnHsxaYVhASTmMkIbj1,40,0.441,0.475,381600,0.467,0.0,F,0.669,-9.777,Major,0.028,105.863,4,0.383
matt redman,here for you - live,2SxRPSQg90BMbSIMtCDVc4,44,4.47e-05,0.393,357120,0.859,1.57e-05,C,0.627,-5.349,Major,0.0354,85.077,4,0.159
darlene zschech,here i am send me - live,3zT4HsLsuLyqRblEqouOOP,32,0.0224,0.401,476420,0.668,0.0,D,0.122,-8.731,Minor,0.0404,75.995,4,0.277
hillsong worship,here i am to worship - live,18Bgya13bGqmHGLRdyaBdu,55,0.449,0.392,220827,0.44,0.0,E,0.118,-6.711,Major,0.0282,143.921,4,0.166
lincoln brewster,here i am to worship - live instrumental version,6HGpLC7NJ4yJxgfhhSUm1E,25,0.873,0.227,385676,0.462,0.544,G,0.089,-7.81,Major,0.0317,122.996,4,0.0709
hillsong worship,here i am to worship/call - live / hope album version,4zeKTG4HSBdHD5Od6J0i2q,27,0.256,0.351,394293,0.476,0.0,E,0.441,-7.292,Major,0.0302,143.947,4,0.12
hillsong worship,here in my life - live,7sQ9VDP7vTahP9fepxATjn,26,0.0637,0.384,353960,0.638,0.0,B,0.491,-6.499,Major,0.0337,144.435,4,0.115
passion,here is love - live,7MfQO0woDmcayudorZFdNa,31,0.00336,0.172,333080,0.731,0.00098,G,0.121,-6.114,Major,0.0369,169.315,3,0.203
passion,here is our king - live,0T93mpkNm1E6z5U9ieQWts,28,2.94e-05,0.484,310253,0.86,0.0,D#,0.318,-7.615,Major,0.0609,117.039,4,0.235
hillsong united,here now (madness) - live,2xmc9xC2fAjZRUgv3dYO59,49,0.103,0.477,453707,0.54,2.71e-05,D,0.281,-9.272,Major,0.0293,125.025,4,0.22
covenant worship,here waiting - live,6S77LEUtIVwpwSiPe291ZU,30,0.192,0.259,594583,0.603,0.0,E,0.243,-6.963,Major,0.034,140.956,4,0.176
hillsong worship,here with you - live,5WMTu6y1QGqVS6EjL4Xf6R,37,0.158,0.456,260427,0.502,0.0,C,0.683,-6.618,Major,0.0312,127.949,4,0.154
planetshakers,here's my life - live in melbourne,5f6tky7cKDm8JyIpZpMTUk,44,0.000261,0.217,417356,0.782,0.007,G#,0.0909,-7.463,Major,0.0504,156.015,4,0.238
hot tuna,hesitation blues - live,2ZA8w7VIA2A5bFmb3ViXoQ,27,0.28,0.524,306867,0.2,0.0845,C,0.687,-18.199,Major,0.0391,126.048,4,0.609
roy buchanan,hey joe - live,44uQ9n6xSO7vMA7z8Cciwo,32,0.718,0.374,436413,0.661,0.247,E,0.766,-10.511,Minor,0.19,119.633,4,0.58
sophiemarie.b,hey little girl (live),0sZIYfLTAKNvGBtN01897a,55,0.919,0.52,212096,0.195,0.0132,F#,0.145,-11.05,Minor,0.0513,79.945,4,0.193
stephen lynch,hey love - live,5LTZMuhkHvT28Xf5WlMq5U,23,0.688,0.38,393707,0.289,0.0,C,0.103,-15.227,Major,0.114,83.308,4,0.535
united pursuit,hidden (live) [feat. will reagan],3ChZ1DsvihNTayyK6BbfEC,53,0.871,0.467,394187,0.152,6.82e-05,G#,0.091,-13.642,Major,0.0335,131.859,4,0.113
reel big fish,hiding in my headphones - live,1lzlNcbPaTQGvXCdhqaCJZ,33,0.159,0.828,287107,0.811,0.0,F,0.256,-2.596,Major,0.0561,95.99,4,0.878
chris mcclarney,hiding place - live,5hH3O5T0KyoD4UILKyEJWm,33,0.0281,0.49,336453,0.724,0.0,C,0.126,-6.624,Minor,0.0313,125.929,4,0.279
for all seasons,high above it all (live),6QmwbAK0UWKj7KOzTUUc9f,22,0.00287,0.54,325600,0.696,1.1e-05,E,0.128,-6.032,Major,0.032,136.066,4,0.119
hillsong worship,high and lifted up - live,4GsfhtPLfciIDYhK9yCE8z,22,0.0499,0.373,276960,0.594,0.0,F,0.13,-7.021,Major,0.0285,144.022,4,0.14
kacey musgraves,high time - live from spotify house '16,3fDcIl1tnfRTQ6sBGiUPmi,45,0.13,0.425,248080,0.509,0.00353,B,0.712,-8.143,Major,0.0311,119.305,4,0.3
joe bonamassa,high water everywhere - live,1ZkM3IxZ2bXCDlU0JXFS97,25,0.141,0.518,307360,0.786,0.113,D,0.724,-13.238,Major,0.0572,146.033,4,0.526
hillsong young & free,hindsight - live,4xzKL3bJLYQQtMVJeIfhKu,42,0.00232,0.475,238360,0.955,0.0,C#,0.624,-4.867,Major,0.108,132.005,4,0.288
hillsong chapel,his glory appears - live,1Im0hrQEP8KkRI11YMeANn,33,0.925,0.15,289827,0.156,0.0,D,0.111,-13.102,Major,0.0376,73.456,3,0.107
shane & shane,his mercy is more (live),663E0Tn2w7TyDSO4ATGiPD,44,0.598,0.448,286851,0.52,0.0,G,0.093,-7.17,Major,0.0298,117.903,3,0.347
cody johnson,his name is jesus - live bonus track,5v9iQGGvyPIOKPWsEoqPd4,51,0.811,0.506,254907,0.302,0.0,F#,0.107,-8.48,Major,0.0267,88.778,4,0.36
odetta,hit or miss - live,2MUsTTGSu6IGcfCLHdtZfM,36,0.864,0.641,134213,0.525,0.00116,D,0.504,-11.433,Major,0.284,94.659,4,0.88
slightly stoopid,hog and goat - live,5kf0mcXH0ma3ZncWA4e71G,26,0.0184,0.579,156587,0.69,0.0,F,0.26,-8.121,Minor,0.112,85.235,4,0.759
sons of the east,"hold on, we're going home (live)",5L9IQR57lBSkRDtsS4rtWe,49,0.504,0.493,228638,0.487,0.0,A,0.11,-9.961,Major,0.0603,102.827,4,0.333
dustin lynch,"hold on, we're going home - live from spotify nyc",0RWoohOSucnCL7Vr8J0Fli,40,0.376,0.605,238481,0.731,1.34e-06,A,0.698,-6.224,Major,0.104,91.789,4,0.672
matt maher,hold us together (live),02HajNwCt8p5jY9lTroekj,31,0.0164,0.357,257080,0.811,0.0,C,0.707,-5.699,Major,0.0383,171.811,4,0.523
slightly stoopid,holiday - live,4JVDaHBrR3h3Dny4YoBKTC,25,0.00247,0.477,175296,0.687,0.0,G#,0.247,-8.399,Major,0.0695,84.34,4,0.745
united pursuit,holy (live),5JyfQrcjEY6GP6qGKGnQmm,37,0.487,0.166,556806,0.395,0.398,D,0.157,-10.908,Major,0.0306,76.542,4,0.0658
c3 music,holy (not unto us) - live,6J9DlgecdqenToZ4AD46pC,23,0.0222,0.427,308800,0.676,0.0,C,0.343,-8.468,Major,0.0321,76.958,4,0.126
jesus culture,holy - live,6FTZvVou0aotiFyzWtPuha,43,0.132,0.214,596267,0.414,0.0,D,0.366,-6.783,Minor,0.0301,137.013,4,0.119
vineyard worship,holy and anointed one - live,0ftdgZfb1AhvTHwGaAVuOW,32,0.635,0.146,285320,0.281,0.0,A,0.0646,-9.207,Major,0.0352,73.689,4,0.163
terry macalmon,holy are you lord (live),77Jn2m4KRtZjuL7o7JCHL5,30,0.89,0.183,517480,0.203,0.0192,F,0.1,-13.351,Major,0.0326,95.479,4,0.0396
cory asbury,holy ghost party (live),1vJoeaQMjCcxlGAtu8xKlU,26,0.00831,0.575,240187,0.823,0.0,B,0.433,-7.037,Minor,0.0333,127.033,4,0.0539
urban rescue,holy ground (live),6sOB46Abw8SRKDMBE0dlMi,26,0.0446,0.549,228148,0.617,0.0,A,0.0682,-7.118,Major,0.0356,80.989,4,0.211
passion,holy ground - live,2Z0A7W013G7P0byg4GNtse,56,0.0152,0.279,328973,0.664,0.0,C,0.11,-5.613,Minor,0.0389,144.168,4,0.0527
corey voss,holy places - live,0OftOE2LJ6LTnLz4y32qnN,44,0.0755,0.28,318413,0.655,0.0,C,0.0872,-6.311,Major,0.0561,199.773,4,0.124
chris tomlin,holy roar - live,5WJnWoyNw4As8CvypMTXjV,50,0.0843,0.444,300200,0.731,0.0,A#,0.0779,-6.472,Major,0.0376,77.979,4,0.248
for all seasons,holy spirit (live),4WsIaZCsLmcS5aCUMERzC4,23,0.00714,0.511,405222,0.517,0.000288,C,0.0924,-8.381,Major,0.0289,131.97,4,0.108
upperroom,holy spirit (we love you) [live],0MkOO9Xfu695zMb8CR0FGV,45,0.519,0.373,536153,0.481,0.0,A#,0.108,-7.799,Major,0.0313,140.007,4,0.127
jesus culture,holy spirit - live,5Xjcst6Rle74VteHx0zczO,61,0.136,0.363,489453,0.533,0.0,D,0.358,-8.319,Major,0.0314,144.005,4,0.0693
hillsong worship,holy spirit rain down - live,3ivIZ72wQOx3VyBnFXizAD,20,0.261,0.239,404573,0.389,1.48e-06,F,0.162,-10.113,Major,0.0291,141.85,4,0.176
shane & shane,"holy, holy, holy (we bow before thee) [live]",1y3Wi51Uo9OOtgZJWzfsCI,41,0.559,0.337,461846,0.43,6.38e-06,C,0.636,-8.913,Major,0.0322,72.955,4,0.116
hillsong united,"holy, holy, holy - live",6ZQ3clOZwPV9SuibXK1zTM,20,0.89,0.274,207800,0.159,1.11e-05,B,0.173,-13.203,Major,0.0335,71.582,4,0.137
rodney carrington,home movie - live at the majestic theater/2007,3brEMzl7N7bnaypuAE1mtr,22,0.845,0.532,146307,0.897,0.0,D,0.762,-8.249,Major,0.927,121.88,5,0.102
gary clark jr.,honest i do - live,0uAZxrbbupXCNheVurXwlg,50,0.437,0.431,192147,0.368,0.00153,D,0.692,-11.859,Major,0.0349,197.875,3,0.35
the city harmonic,honestly (live),74Eym2pDT1RI1VLkeZYSYZ,30,0.479,0.438,289987,0.414,4.68e-06,A#,0.0869,-9.148,Major,0.0266,157.71,4,0.179
the allman brothers band,hoochie coochie man - live,2LZXKvdccbjn3mVRBtICNE,33,0.0995,0.302,364800,0.824,0.00116,A,0.429,-10.94,Major,0.104,162.266,3,0.606
hillsong worship,hope of the world - live,6lAFYoy9Iwk34DqqkKt6Di,30,0.0138,0.121,248493,0.528,1.54e-06,F#,0.65,-5.97,Minor,0.0326,80.072,3,0.0799
phish,horn - live,12e4kCAFDDrjW4Zqo1EtRq,24,0.214,0.424,228120,0.631,0.137,A,0.411,-9.326,Minor,0.0306,146.299,4,0.224
hillsong united,hosanna - live,4uwv9Nz3GuPApwIIh3CSA5,46,0.000752,0.299,380867,0.906,1.46e-05,E,0.524,-4.914,Major,0.0546,153.946,4,0.268
the allman brothers band,"hot 'lanta - live at the fillmore east, 1971",6EydY3DiK1th0nE7TuxKco,30,0.153,0.266,321658,0.696,0.938,E,0.69,-11.688,Minor,0.0491,76.446,3,0.391
eagles,"hotel california - live at the los angeles forum, 10/20-22/76",0cNwyA4Qiyr29I90ezhr0X,69,0.0145,0.427,409520,0.665,0.00242,D,0.699,-8.515,Major,0.0405,142.702,4,0.442
sublime,house of suffering - live at the palace/1995,1k3ik4HzYZqCHDJ9HMs4hf,29,0.0012,0.21,122520,0.98,0.0295,B,0.377,-5.054,Minor,0.181,139.841,4,0.329
kevin hart,house work - live from the laff house,3bUXdF1621TZRHNNQP5qzU,29,0.941,0.542,160275,0.374,0.0,D,0.402,-16.876,Major,0.608,82.372,4,0.754
jesus culture,how amazing - live,68BPN3jHifeeR8GPROzoCI,41,0.018,0.398,606707,0.682,0.0,C,0.49,-5.544,Major,0.0321,80.002,4,0.12
mosaic msc,how beautiful (live),0J9TFCYyjLHYJOcenwxblB,55,0.505,0.222,416080,0.406,2.78e-06,C,0.724,-7.586,Major,0.0307,158.927,3,0.0803
red rocks worship,how beautiful your grace (live),1ItecqeYwO7p47PfuNLaeW,35,0.00488,0.507,265920,0.713,2.39e-05,B,0.711,-6.988,Minor,0.0738,146.012,4,0.276
life worship,how can we not (give praise) - live,3lu7hEA4uuS6W4lQ6Vu7au,28,0.0273,0.447,411685,0.504,0.0,D,0.142,-9.155,Major,0.0293,141.939,3,0.104
hillsong young & free,how deep is the love - live,02fa5gqkX0YjnUPxzZOyc5,39,0.824,0.24,95360,0.333,0.708,E,0.137,-14.08,Major,0.0379,67.049,4,0.153
pj morton,how deep is your love (feat. yebba) - live,3SjAiqAQ6sMmsJBeVw0nMf,63,0.346,0.424,210133,0.484,0.0,B,0.588,-10.853,Major,0.097,92.514,4,0.523
gateway worship,how glorious - live,429pVO42htWNTf6S4DkMlJ,33,0.144,0.353,332987,0.637,0.0,D,0.626,-6.756,Major,0.0344,149.89,4,0.223
covenant worship,how great (reprise) - live,5mQcZFuRGLhFPWROwsxVZD,22,0.966,0.387,243043,0.0423,0.00133,E,0.213,-18.599,Major,0.0386,121.604,3,0.216
covenant worship,how great - live,1xsovgpBXJzCb6kWM9LZkP,36,0.0214,0.32,421671,0.669,2.12e-05,E,0.705,-6.435,Major,0.0384,143.886,4,0.138
bethel music,how great a king (live),3Fj5BSz0G3EonZGiV0FGv2,56,0.138,0.148,316813,0.684,0.0,C,0.132,-5.617,Major,0.0377,44.136,4,0.262
passion,how great is our god - live,6mOjAGbAr6yZFxuhC2cAYx,51,0.147,0.343,291600,0.586,0.0,C,0.694,-6.962,Major,0.0346,77.979,4,0.155
vertical worship,how great is the love (feat. heather headley) [live],7vsAzFyDpxqvHSrRkEjXDM,28,0.0844,0.435,373440,0.504,0.0,G,0.673,-5.898,Major,0.0281,81.927,4,0.127
passion,how great is your love - live,4707B6flOJWZSBXqqVsvPI,48,0.123,0.34,366867,0.596,0.0,C,0.672,-7.363,Major,0.0328,148.222,4,0.117
shane & shane,how great thou art (live),2M4wcPQ5WBwLCCfX1GUTCu,42,0.405,0.487,302726,0.583,1.6e-06,D,0.698,-7.884,Major,0.0337,115.934,4,0.287
carrie underwood,how great thou art (with vince gill) - live from acm presents: girls' night out,3j7vuSGbBECw6fUNfwmEfQ,52,0.785,0.305,285867,0.578,6.77e-05,D#,0.688,-4.223,Major,0.0336,91.57,4,0.153
kari jobe,how majestic - live,6MgpaHK6rYW49Hrb5r63jT,35,0.126,0.297,324187,0.464,0.000114,E,0.332,-6.422,Major,0.0297,139.085,4,0.0848
the cannonball adderley quintet,hummin' - live,05SNV4AS2CFV55nmiJPgqD,34,0.453,0.579,395064,0.573,0.183,C,0.71,-11.194,Major,0.0565,89.115,4,0.522
portishead,humming - live,0Xmg11Mt2C4V9J6PWw203q,38,0.579,0.6,397267,0.6,0.0477,G,0.645,-8.607,Major,0.0378,74.124,4,0.0508
art tatum,humoresque - live,0v4zFxKc1OdbGG0A4DxOPd,43,0.991,0.485,225893,0.336,0.923,A#,0.621,-15.036,Minor,0.0408,98.513,3,0.427
passion,hundred miles - live,5QA9rxUO98HYR7mYASTt7k,49,0.0113,0.333,331787,0.624,0.00019,D,0.628,-8.341,Major,0.0335,151.983,4,0.0827
duran duran,hungry like the wolf - live,6gtpUnDUBjZ02iozTNgfuO,24,0.0229,0.572,204067,0.931,8.6e-06,C,0.704,-5.868,Major,0.066,128.865,4,0.657
cody johnson,husbands and wives - live bonus track,2IIBGCWQ1yGu9wvwQln2pB,52,0.831,0.501,168267,0.237,0.0,F#,0.0921,-7.066,Major,0.0301,113.898,3,0.311
engelbert humperdinck,"hänsel und gretel, ehwv 93.3, act ii: abends, will ich schlafen geh'n (live)",6bfwExuglJgM5UhuKGiLrf,26,0.955,0.0688,185787,0.0223,0.0497,D,0.105,-31.575,Major,0.0446,73.121,4,0.0343
influence music,i am - live,3ZdrlIIC8vuo0dKQ8emgZZ,33,0.0251,0.385,297191,0.767,4.01e-06,G,0.137,-5.625,Major,0.044,175.773,4,0.197
hannibal buress,i am an american - live,4cq35QhUY1HfpMyZKOVxEQ,34,0.859,0.626,208469,0.691,0.0,E,0.36,-5.642,Major,0.956,169.863,3,0.275
